Open,High,Low,Close
81.459999,82.370003,80.790001,81.190002
81.870003,83.870003,81.870003,83.260002
82.43,83.790001,82.43,82.989998
83.660004,84,83.029999,83.75
82.370003,82.550003,80.660004,80.769997
80.410004,80.860001,79.550003,80.82
80.800003,83.059998,80.699997,82.330002
80.239998,80.279999,78.739998,79.699997
79.5,79.5,77.519997,77.800003
78.410004,79.029999,77.610001,77.800003
77.910004,78.849998,76.989998,78.300003
79.139999,80,78.519997,79.169998
79,79.099998,77.809998,78.059998
77.290001,78.379997,76.739998,78.199997
79.910004,80.839996,78,79.459999
78.379997,79.099998,78.150002,78.800003
80.080002,81.220001,79.910004,80.900002
78.68,78.769997,76.910004,77.690002
77.349998,78.139999,77.07,77.739998
76.669998,76.900002,75.410004,75.839996
76.029999,76.110001,75.150002,75.43
75.389999,75.400002,74.160004,74.589996
74.849998,75,73.75,74.279999
73.989998,74.010002,72.389999,73.760002
70.25,70.769997,68.809998,68.910004
70.699997,70.870003,69.019997,69.209999
70.389999,70.82,69.940002,70.529999
71.809998,71.849998,71.080002,71.510002
71.910004,72.010002,71.360001,71.809998
70.709999,70.709999,68.120003,68.25
68.279999,69.07,68,68.540001
68.199997,68.690002,67.730003,68.480003
71,71,69.220001,69.269997
69.419998,69.769997,69.169998,69.43
70.360001,71.160004,69.389999,71.120003
72.57,72.839996,71.449997,72.099998
72.760002,74.639999,72.199997,74.220001
74.419998,74.589996,72.190002,73.129997
71.269997,71.540001,69.910004,70.279999
70.699997,70.839996,69.260002,69.790001
68.830002,69.269997,68.5,69.190002
70.620003,70.629997,69.739998,69.839996
70.089996,70.68,69.720001,70.550003
70.839996,72.059998,70.57,71.389999
71.800003,72,69.5,69.5
68.790001,69.470001,68.599998,69.199997
68.900002,69.339996,68.360001,68.449997
68.82,69.860001,68.610001,69.510002
70.019997,70.089996,68.779999,70.080002
71.449997,71.879997,70.940002,71.650002
72.959999,74.589996,72.860001,73.989998
73.099998,73.809998,72.349998,73.550003
73.160004,73.870003,72.830002,73.389999
75.050003,76.769997,74.82,76.440002
76.07,77.169998,75.480003,75.519997
74.599998,74.779999,73,73.010002
73.639999,74.110001,73.199997,73.959999
74.389999,75.720001,74.129997,75.629997
75.959999,76.93,75.959999,76.529999
76.709999,76.830002,75.510002,76.029999
76.099998,76.940002,75.910004,76.419998
76.599998,77.440002,76.400002,76.769997
76.599998,76.860001,76.209999,76.839996
76.57,77.07,76.559998,76.919998
76.5,77,76.300003,76.949997
76.650002,77.620003,76.459999,77.25
77.239998,77.449997,76.5,77.239998
77.419998,77.589996,76.93,77.459999
76.529999,77.169998,76.400002,76.720001
77.050003,77.480003,75.959999,77.339996
77.449997,77.449997,74.400002,74.779999
75.230003,75.470001,74.480003,74.480003
75.110001,75.32,74.339996,74.419998
75.019997,75.629997,74.309998,75.209999
74.879997,75.269997,74.480003,74.769997
75.18,75.43,74.080002,74.389999
75,76.25,74.730003,74.730003
75.400002,75.779999,74.82,74.900002
75,75.330002,74.25,74.349998
74.529999,74.959999,73.830002,73.870003
73.75,73.75,73,73.120003
73.25,73.830002,71.989998,72.32
72.57,73.190002,72.260002,73.150002
74.980003,74.980003,73.940002,74.440002
74.879997,74.980003,73.870003,74.220001
73.139999,73.440002,72.5,73.330002
73.099998,73.839996,72.639999,73.529999
72.93,73.269997,72.239998,73.25
73.510002,73.940002,72.739998,73.099998
73.620003,74.139999,73.300003,74.019997
74.330002,75.239998,74.18,74.989998
74.970001,75.190002,74.5,74.589996
72.589996,72.629997,69.18,69.220001
69.57,69.900002,68.5,69.339996
69.519997,70.419998,69.120003,70.269997
70.800003,70.989998,69.379997,69.589996
70.059998,70.059998,69.370003,69.860001
